Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
12821,0,-0.05438,-0.04631,-1.780848,144.229004,-417.918182,174.902191
12822,0,-0.055877,-0.047228,-1.78189,144.025909,-418.077515,174.878113
12823,0,-0.057407,-0.047968,-1.783343,143.858551,-418.281525,174.857285
12824,0,-0.057773,-0.048243,-1.783875,143.663315,-418.526794,174.811584
12825,0,-0.058331,-0.048213,-1.7846,143.473785,-418.808838,174.781052
12826,0,-0.05828,-0.049201,-1.78529,143.283157,-419.058105,174.768372
12827,0,-0.059341,-0.049901,-1.785419,143.122925,-419.328186,174.75293
12828,0,-0.059359,-0.050132,-1.786715,142.943176,-419.615448,174.742599
12829,0,-0.058754,-0.050117,-1.786834,142.750687,-419.932068,174.73291
12830,0,-0.058183,-0.050356,-1.787026,142.606796,-420.245239,174.742783
12831,0,-0.057041,-0.050315,-1.787151,142.467178,-420.562286,174.755478
12832,0,-0.045327,-0.031981,-1.814028,141.738647,-420.740234,174.375168
12833,0,-0.043579,-0.031336,-1.814022,141.542068,-421.113525,174.39743
12834,0,-0.042015,-0.031012,-1.814476,141.354034,-421.469757,174.409668
12835,0,-0.051736,-0.048483,-1.786778,141.754913,-421.977966,174.820358
12836,0,-0.050211,-0.04833,-1.785095,141.581146,-422.327545,174.857147
12837,0,-0.036176,-0.029777,-1.811688,140.770447,-422.51532,174.467407
12838,0,-0.044718,-0.048095,-1.784755,141.094696,-423.025421,174.907242
12839,0,-0.043381,-0.047774,-1.784115,140.853424,-423.361298,174.922958
12840,0,-0.040592,-0.047686,-1.782855,140.596375,-423.742126,174.924683
12841,0,-0.036941,-0.047293,-1.782497,140.324646,-424.144623,174.936249
12842,0,-0.02245,-0.027301,-1.80998,139.435059,-424.31723,174.53421
12843,0,-0.020518,-0.027195,-1.810527,139.137482,-424.639618,174.531509
12844,0,-0.02998,-0.046153,-1.782176,139.404251,-425.185638,174.942978
12845,0,-0.026231,-0.045795,-1.782107,139.096146,-425.581635,174.924545
12846,0,-0.023677,-0.045177,-1.782221,138.818848,-425.958893,174.902313
12847,0,-0.010798,-0.025124,-1.810493,137.956711,-426.128235,174.449738
12848,0,-0.008919,-0.024567,-1.810411,137.667313,-426.483704,174.442215
12849,0,-0.007002,-0.023891,-1.809718,137.354553,-426.879333,174.406067
12850,0,-0.017189,-0.042222,-1.783003,137.659195,-427.420837,174.768433
12851,0,-0.015998,-0.041468,-1.784535,137.417374,-427.767822,174.738129
12852,0,-0.003097,-0.021377,-1.812638,136.624954,-427.922058,174.292801
12853,0,-0.013939,-0.041804,-1.784969,136.991409,-428.446991,174.704514
12854,0,-0.001858,-0.02137,-1.812429,136.228119,-428.586426,174.230682
12855,0,-0.002018,-0.020186,-1.813805,136.086594,-428.874908,174.200729
12856,0,-0.01475,-0.039386,-1.785674,136.571732,-429.354645,174.605957
12857,0,-0.015413,-0.03848,-1.78592,136.465912,-429.648163,174.573105
12858,0,-0.016806,-0.037908,-1.785374,136.372406,-429.885773,174.538284
12859,0,-0.006578,-0.017843,-1.812504,135.717041,-429.941864,174.093094
12860,0,-0.008871,-0.017095,-1.810829,135.648438,-430.175476,174.086304
12861,0,-0.011774,-0.016762,-1.809574,135.638962,-430.386414,174.080475
12862,0,-0.025952,-0.03554,-1.780544,136.184998,-430.720795,174.493851
12863,0,-0.029062,-0.035817,-1.779946,136.158188,-430.842316,174.50827
12864,0,-0.03167,-0.036345,-1.779148,136.134293,-430.981506,174.528198
12865,0,-0.035304,-0.035532,-1.77781,136.147858,-431.115204,174.519043
12866,0,-0.038446,-0.035239,-1.776845,136.110458,-431.250244,174.514801
12867,0,-0.042307,-0.035857,-1.774957,136.061523,-431.342194,174.528488
12868,0,-0.029704,-0.053828,-1.799177,136.468475,-431.744232,174.733368
12869,0,-0.03332,-0.054784,-1.799076,136.424606,-431.810394,174.752441
12870,0,-0.026058,-0.036301,-1.82439,135.848587,-431.720734,174.338455
12871,0,-0.039007,-0.055764,-1.798689,136.338043,-432.007141,174.786911
12872,0,-0.042129,-0.057565,-1.798477,136.246567,-432.084595,174.834
12873,0,-0.044392,-0.059271,-1.798538,136.15947,-432.144196,174.870193
12874,0,-0.046468,-0.060417,-1.79872,136.072525,-432.258636,174.883438
12875,0,-0.048851,-0.061223,-1.79894,135.964462,-432.421265,174.893982
12876,0,-0.050117,-0.062173,-1.800346,135.836868,-432.580505,174.917404
12877,0,-0.052152,-0.063897,-1.800825,135.703918,-432.711639,174.932434
12878,0,-0.054257,-0.064143,-1.801161,135.562027,-432.857269,174.939377
12879,0,-0.055815,-0.064763,-1.800045,135.42131,-433.067535,174.945938
12880,0,-0.055704,-0.065154,-1.799942,135.265015,-433.315308,174.956009
12881,0,-0.056453,-0.065732,-1.800289,135.11647,-433.544556,174.961136
12882,0,-0.056983,-0.066515,-1.801152,134.961472,-433.772705,174.965256
12883,0,-0.043156,-0.081785,-1.821753,135.226151,-434.364258,175.122192
12884,0,-0.056158,-0.066377,-1.801633,134.660797,-434.403717,174.956818
12885,0,-0.055206,-0.067334,-1.801284,134.494049,-434.726929,174.958984
12886,0,-0.055686,-0.066891,-1.800579,134.325104,-435.018677,174.938858
12887,0,-0.054741,-0.067204,-1.800226,134.17659,-435.344727,174.930695
12888,0,-0.053185,-0.065797,-1.80033,134.024307,-435.722809,174.919296
12889,0,-0.051154,-0.065556,-1.799803,133.862595,-436.095032,174.925797
12890,0,-0.049872,-0.064787,-1.79959,133.702774,-436.450623,174.911224
12891,0,-0.038337,-0.075269,-1.813823,133.815994,-437.02066,175.037338
12892,0,-0.036311,-0.072724,-1.813563,133.619278,-437.421173,175.015198
12893,0,-0.034434,-0.070073,-1.813475,133.439575,-437.817596,174.983505
12894,0,-0.033577,-0.067665,-1.811617,133.244507,-438.200378,174.953232
12895,0,-0.032204,-0.054841,-1.811594,133.211685,-438.697205,174.938507
12896,0,-0.030385,-0.05415,-1.80979,133.004349,-439.058472,174.937256
12897,0,-0.027462,-0.062759,-1.809297,132.646881,-439.307068,174.927124
12898,0,-0.026043,-0.061372,-1.808872,132.453369,-439.645905,174.915268
12899,0,-0.013682,-0.04146,-1.834363,131.730392,-439.795959,174.498413
12900,0,-0.011992,-0.039162,-1.833785,131.500153,-440.167969,174.457214
12901,0,-0.020718,-0.056026,-1.80651,131.842819,-440.731079,174.857819
12902,0,-0.008189,-0.035154,-1.833599,131.061371,-440.876862,174.422379
12903,0,-0.004201,-0.02217,-1.835048,130.91153,-441.28476,174.614212
12904,0,-0.006061,-0.033975,-1.833083,130.69519,-441.506592,174.418518
12905,0,-0.002082,-0.022034,-1.833293,130.552643,-441.967529,174.572327
12906,0,-0.001835,-0.031625,-1.833268,130.28363,-442.173615,174.406403
12907,0,-0.001888,-0.031273,-1.833161,130.116058,-442.425751,174.396988
12908,0,0.000406,-0.021285,-1.834329,129.969849,-442.777466,174.530243
12909,0,0.000247,-0.022834,-1.833014,129.806,-443.080292,174.540115
12910,0,0.001922,-0.022772,-1.832081,129.640274,-443.399475,174.526917
12911,0,0.000042,-0.029232,-1.831564,129.530304,-443.611237,174.389374
12912,0,-0.001015,-0.02903,-1.831316,129.429306,-443.829834,174.392609
12913,0,-0.001749,-0.028664,-1.831521,129.27652,-444.073151,174.404984
12914,0,-0.002215,-0.028666,-1.831037,129.157898,-444.319031,174.42511
12915,0,-0.003038,-0.02899,-1.831129,129.095078,-444.551453,174.427505
12916,0,-0.016638,-0.048649,-1.803662,129.640594,-444.915192,174.861328
12917,0,-0.019533,-0.04753,-1.80415,129.600922,-445.091156,174.876053
12918,0,-0.020687,-0.047961,-1.804054,129.534225,-445.283661,174.899826
12919,0,-0.011043,-0.029953,-1.829699,128.922043,-445.315613,174.482178
12920,0,-0.01275,-0.027273,-1.829637,128.936493,-445.53656,174.540726
12921,0,-0.016324,-0.030545,-1.829765,128.939743,-445.659241,174.516541
12922,0,-0.030817,-0.049557,-1.803287,129.492218,-445.96936,174.953415
12923,0,-0.032654,-0.050092,-1.803757,129.464279,-446.108398,174.964386
12924,0,-0.035196,-0.050593,-1.803364,129.452072,-446.257324,174.956207
12925,0,-0.038173,-0.051005,-1.803142,129.475952,-446.403503,174.983475
12926,0,-0.040857,-0.051599,-1.803987,129.50618,-446.507202,175.011795
12927,0,-0.043988,-0.052426,-1.804358,129.522141,-446.61322,175.017273
12928,0,-0.045879,-0.052508,-1.804896,129.478485,-446.76001,175.01532
12929,0,-0.047956,-0.053101,-1.804518,129.441391,-446.905396,175.026169
12930,0,-0.049518,-0.054164,-1.805101,129.421783,-447.032593,175.068405
12931,0,-0.052042,-0.055025,-1.805012,129.422409,-447.161499,175.09549
12932,0,-0.044077,-0.037965,-1.829877,128.860291,-447.141663,174.681015
12933,0,-0.045167,-0.038342,-1.830651,128.776932,-447.295532,174.671158
12934,0,-0.056179,-0.056348,-1.8045,129.225937,-447.643951,175.085312
12935,0,-0.057923,-0.056659,-1.804438,129.163162,-447.818054,175.10553
12936,0,-0.05908,-0.056568,-1.804324,129.091736,-448.02066,175.092834
12937,0,-0.060282,-0.05673,-1.803227,129.017059,-448.244263,175.074478
12938,0,-0.059881,-0.056887,-1.803141,128.900681,-448.479095,175.08783
12939,0,-0.059424,-0.056217,-1.80321,128.763763,-448.762909,175.091171
12940,0,-0.059452,-0.056301,-1.802385,128.663376,-449.062592,175.091217
12941,0,-0.058798,-0.055796,-1.802793,128.530853,-449.374817,175.08078
12942,0,-0.058461,-0.055797,-1.802015,128.412323,-449.701935,175.063461
12943,0,-0.057058,-0.056479,-1.801313,128.259766,-450.022797,175.059341
12944,0,-0.055782,-0.056004,-1.801735,128.099045,-450.362274,175.070877
12945,0,-0.054649,-0.056173,-1.801897,127.97007,-450.713104,175.077682
12946,0,-0.052644,-0.055395,-1.802077,127.821938,-451.118988,175.046021
12947,0,-0.05098,-0.053743,-1.801905,127.660439,-451.545898,175.015961
12948,0,-0.049245,-0.053669,-1.80191,127.469841,-451.927979,175.018326
12949,0,-0.046891,-0.053846,-1.801988,127.284424,-452.310394,175.024414
12950,0,-0.045007,-0.053155,-1.801945,127.129105,-452.707947,175.01239
12951,0,-0.042495,-0.05241,-1.802108,126.951622,-453.11615,174.995605
12952,0,-0.040272,-0.051623,-1.802199,126.767532,-453.532532,174.997147
12953,0,-0.038186,-0.052113,-1.802737,126.599449,-453.877594,175.009598
12954,0,-0.036468,-0.051808,-1.802065,126.458092,-454.245514,175.023239
12955,0,-0.034047,-0.050425,-1.803064,126.296432,-454.659821,175.012741
12956,0,-0.031584,-0.049484,-1.803313,126.133743,-455.049896,175.007004
12957,0,-0.030019,-0.049047,-1.802995,125.946136,-455.395721,175.022049
12958,0,-0.017354,-0.03084,-1.829397,125.219582,-455.522858,174.617538
12959,0,-0.016393,-0.031304,-1.829388,125.087097,-455.809082,174.636749
12960,0,-0.015593,-0.030294,-1.829311,124.974068,-456.141968,174.637619
12961,0,-0.026498,-0.048732,-1.801423,125.415596,-456.646362,175.032654
12962,0,-0.024935,-0.048311,-1.801224,125.257835,-456.921204,175.033401
12963,0,-0.024364,-0.048907,-1.800767,125.128952,-457.12619,175.060196
12964,0,-0.025398,-0.049472,-1.801022,125.053436,-457.344696,175.06575
12965,0,-0.013886,-0.030624,-1.82716,124.460403,-457.440063,174.644043
12966,0,-0.012899,-0.031027,-1.827729,124.360886,-457.708923,174.65213
12967,0,-0.024176,-0.05089,-1.801863,124.784828,-458.114807,175.075806
12968,0,-0.025324,-0.051943,-1.801007,124.725983,-458.315277,175.076202
12969,0,-0.026722,-0.051562,-1.801315,124.700653,-458.509735,175.067184
12970,0,-0.028416,-0.052074,-1.800478,124.696907,-458.701752,175.067749
12971,0,-0.029155,-0.051984,-1.800612,124.64061,-458.907501,175.06076
12972,0,-0.030566,-0.052755,-1.800307,124.579964,-459.078918,175.058594
12973,0,-0.021547,-0.035535,-1.827009,123.991478,-459.04657,174.654892
12974,0,-0.023534,-0.035944,-1.827342,123.990021,-459.202911,174.647308
12975,0,-0.024918,-0.035672,-1.828263,123.990974,-459.387085,174.636002
12976,0,-0.03848,-0.055184,-1.801809,124.542984,-459.754089,175.046768
12977,0,-0.040349,-0.056425,-1.801638,124.523666,-459.914581,175.052338
12978,0,-0.042624,-0.05705,-1.802419,124.534134,-460.056641,175.047943
12979,0,-0.045365,-0.058025,-1.802468,124.548363,-460.208191,175.047852
12980,0,-0.047388,-0.058594,-1.802872,124.540253,-460.357574,175.05162
12981,0,-0.049538,-0.059019,-1.803067,124.544197,-460.532562,175.05249
12982,0,-0.051632,-0.059735,-1.802963,124.566757,-460.678497,175.057053
12983,0,-0.054123,-0.060429,-1.803155,124.587967,-460.822083,175.068604
12984,0,-0.056831,-0.060947,-1.802935,124.597,-460.969055,175.070572
12985,0,-0.057999,-0.060764,-1.803365,124.563316,-461.154755,175.092819
12986,0,-0.058793,-0.061516,-1.803054,124.572929,-461.338654,175.119629
12987,0,-0.061202,-0.060739,-1.803704,124.552048,-461.506256,175.127625
12988,0,-0.062746,-0.060841,-1.803699,124.5532,-461.682861,175.12175
12989,0,-0.063787,-0.061394,-1.802934,124.514549,-461.883148,175.124039
12990,0,-0.064306,-0.061834,-1.802662,124.459427,-462.133911,175.144012
12991,0,-0.064433,-0.061848,-1.801596,124.398109,-462.367462,175.15834
12992,0,-0.065699,-0.062121,-1.800895,124.375626,-462.56546,175.160202
12993,0,-0.066284,-0.062284,-1.800788,124.335503,-462.783813,175.177994
12994,0,-0.065861,-0.062381,-1.801251,124.277077,-463.064911,175.192337
12995,0,-0.065136,-0.062046,-1.80126,124.179634,-463.393768,175.207352
12996,0,-0.064018,-0.06146,-1.801429,124.088646,-463.718231,175.194901
12997,0,-0.063562,-0.061518,-1.801232,123.987267,-464.017395,175.199631
12998,0,-0.062956,-0.061236,-1.800014,123.904861,-464.337097,175.198578
12999,0,-0.062074,-0.060277,-1.800677,123.820068,-464.67511,175.195068
13000,0,-0.060913,-0.059737,-1.80074,123.650269,-465.05188,175.173096
13001,0,-0.058374,-0.059566,-1.800821,123.507835,-465.40744,175.165421
13002,0,-0.057598,-0.05935,-1.800876,123.360794,-465.748108,175.160477
13003,0,-0.04449,-0.040648,-1.826844,122.695587,-465.958282,174.738815
13004,0,-0.042119,-0.040783,-1.827103,122.580185,-466.37439,174.726089
13005,0,-0.040232,-0.040377,-1.82795,122.460472,-466.756287,174.729553
13006,0,-0.049169,-0.057523,-1.803071,122.859985,-467.27533,175.130371
13007,0,-0.046956,-0.0566,-1.802346,122.706139,-467.640106,175.130722
13008,0,-0.034308,-0.037244,-1.828351,122.034653,-467.850647,174.703888
13009,0,-0.043838,-0.055034,-1.802256,122.497711,-468.38916,175.086197
13010,0,-0.042518,-0.054784,-1.802539,122.360878,-468.724213,175.083023
13011,0,-0.041088,-0.055485,-1.802099,122.271523,-469.026672,175.097519
13012,0,-0.040268,-0.054801,-1.801707,122.153145,-469.340729,175.079361
13013,0,-0.038899,-0.05429,-1.801711,122.050972,-469.667969,175.061325
13014,0,-0.036716,-0.054327,-1.801717,121.956085,-469.99292,175.065842
13015,0,-0.035626,-0.054337,-1.802039,121.877975,-470.297424,175.072876
13016,0,-0.035046,-0.054472,-1.802384,121.831612,-470.573395,175.076218
13017,0,-0.034934,-0.055175,-1.802565,121.771141,-470.817963,175.075073
13018,0,-0.035017,-0.05529,-1.802097,121.70256,-471.065125,175.072235
13019,0,-0.034473,-0.055421,-1.801303,121.610054,-471.322723,175.076935
13020,0,-0.03393,-0.055597,-1.800671,121.537605,-471.563995,175.101791
13021,0,-0.034595,-0.056357,-1.800472,121.483223,-471.763062,175.118637
13022,0,-0.035316,-0.056621,-1.800666,121.431511,-471.973816,175.115479
13023,0,-0.024922,-0.038904,-1.826965,120.837242,-472.034943,174.721436
13024,0,-0.035934,-0.057975,-1.801449,121.360245,-472.410217,175.15596
13025,0,-0.036384,-0.059044,-1.80115,121.289993,-472.607147,175.169998
13026,0,-0.026844,-0.042259,-1.826861,120.673157,-472.598358,174.781754
13027,0,-0.028419,-0.042551,-1.827226,120.645195,-472.769073,174.794312
13028,0,-0.030122,-0.043106,-1.826982,120.6539,-472.979858,174.815155
13029,0,-0.031871,-0.043802,-1.827166,120.661476,-473.154633,174.834
13030,0,-0.034089,-0.044841,-1.827051,120.636681,-473.308533,174.851532
13031,0,-0.035711,-0.046522,-1.827083,120.610832,-473.444366,174.898819
13032,0,-0.037448,-0.046497,-1.82809,120.579597,-473.609283,174.917801
13033,0,-0.049244,-0.064569,-1.802401,121.160301,-473.946808,175.338959
13034,0,-0.050837,-0.065023,-1.803089,121.176964,-474.132874,175.339539
13035,0,-0.052865,-0.064933,-1.803329,121.183426,-474.298462,175.34613
13036,0,-0.055559,-0.06588,-1.802934,121.197418,-474.436493,175.375854
13037,0,-0.057233,-0.066644,-1.802552,121.199013,-474.613892,175.365204
13038,0,-0.048273,-0.049065,-1.828124,120.665039,-474.63559,174.961807
13039,0,-0.050431,-0.049991,-1.827398,120.697105,-474.843109,174.969666
13040,0,-0.051985,-0.050391,-1.827198,120.749146,-475.028503,174.984085
13041,0,-0.053689,-0.05178,-1.827119,120.782776,-475.195221,174.998901
13042,0,-0.064927,-0.069414,-1.802135,121.344208,-475.528534,175.384262
13043,0,-0.066026,-0.069264,-1.801987,121.360268,-475.764557,175.375336
13044,0,-0.067112,-0.06819,-1.801963,121.386284,-476.00412,175.379333
13045,0,-0.067808,-0.067897,-1.802273,121.396461,-476.210846,175.378922
13046,0,-0.068839,-0.067557,-1.802408,121.392273,-476.426178,175.372772
13047,0,-0.069764,-0.067047,-1.801281,121.409729,-476.696655,175.378052
13048,0,-0.069575,-0.066677,-1.800466,121.402504,-476.984924,175.373291
13049,0,-0.070154,-0.066175,-1.800574,121.396423,-477.268555,175.353363
13050,0,-0.070016,-0.066024,-1.800699,121.358055,-477.528107,175.350662
13051,0,-0.069678,-0.066055,-1.801157,121.312592,-477.781036,175.362289
13052,0,-0.068478,-0.065849,-1.801059,121.273064,-478.103699,175.361084
13053,0,-0.067203,-0.065003,-1.801902,121.228203,-478.475861,175.342926
13054,0,-0.06646,-0.063955,-1.801798,121.193642,-478.8255,175.350174
13055,0,-0.065576,-0.063195,-1.801988,121.139053,-479.155182,175.343246
13056,0,-0.065213,-0.062881,-1.801911,121.056068,-479.472443,175.355789
13057,0,-0.063452,-0.062836,-1.801692,120.910835,-479.811401,175.340546
13058,0,-0.061087,-0.062644,-1.801471,120.801956,-480.179291,175.33728
13059,0,-0.059316,-0.061747,-1.802113,120.727173,-480.580353,175.344986
13060,0,-0.05707,-0.060531,-1.803159,120.654533,-480.920807,175.338135
13061,0,-0.0564,-0.061398,-1.801788,120.564133,-481.238678,175.351959
13062,0,-0.054777,-0.060568,-1.802354,120.422272,-481.582672,175.354187
13063,0,-0.042373,-0.04257,-1.827877,119.741096,-481.814026,174.962418
13064,0,-0.039342,-0.042678,-1.827495,119.638741,-482.212555,174.955582
13065,0,-0.037593,-0.041503,-1.827604,119.545189,-482.546143,174.958557
13066,0,-0.047812,-0.059353,-1.801785,120.009476,-483.000397,175.366928
13067,0,-0.046938,-0.059302,-1.80139,119.920891,-483.313019,175.372025
13068,0,-0.046043,-0.059893,-1.800265,119.816109,-483.634003,175.377335
13069,0,-0.032559,-0.042973,-1.827035,119.150063,-483.794617,174.975861
13070,0,-0.031861,-0.042469,-1.826951,119.114174,-484.094879,174.986893
13071,0,-0.031396,-0.043489,-1.826568,119.084938,-484.353668,175.001129
13072,0,-0.04258,-0.061914,-1.800438,119.571861,-484.778717,175.405106
13073,0,-0.042207,-0.061976,-1.79984,119.506134,-485.042847,175.410004
13074,0,-0.040967,-0.061779,-1.80048,119.44146,-485.32901,175.408661
13075,0,-0.029303,-0.044194,-1.826622,118.836876,-485.380798,175.001434
13076,0,-0.030228,-0.045718,-1.826098,118.832535,-485.584473,175.01268
13077,0,-0.031513,-0.046165,-1.825693,118.825241,-485.791504,175.009338
13078,0,-0.042768,-0.0651,-1.800074,119.354752,-486.175385,175.429504
13079,0,-0.04258,-0.065766,-1.800182,119.308632,-486.378296,175.427246
13080,0,-0.043447,-0.066781,-1.799852,119.280685,-486.548187,175.445068
13081,0,-0.046134,-0.067786,-1.800297,119.288254,-486.668701,175.465668
13082,0,-0.037228,-0.050882,-1.826009,118.763237,-486.683228,175.078201
13083,0,-0.037897,-0.051813,-1.826748,118.778343,-486.878998,175.069992
13084,0,-0.049512,-0.070024,-1.801789,119.327812,-487.219818,175.466293
13085,0,-0.050699,-0.070601,-1.802433,119.349724,-487.367126,175.480255
13086,0,-0.052827,-0.071581,-1.80224,119.357498,-487.486206,175.48616
13087,0,-0.054703,-0.072586,-1.80232,119.373077,-487.634033,175.501251
13088,0,-0.056627,-0.072704,-1.802181,119.425865,-487.828796,175.508179
13089,0,-0.058005,-0.072779,-1.802129,119.488266,-488.022644,175.500717
13090,0,-0.059593,-0.073444,-1.801812,119.537132,-488.192413,175.521606
13091,0,-0.061964,-0.073544,-1.801867,119.564781,-488.314362,175.540375
13092,0,-0.064038,-0.073969,-1.801757,119.613792,-488.485107,175.550552
13093,0,-0.0653,-0.073655,-1.801856,119.64357,-488.703003,175.550186
13094,0,-0.065744,-0.073989,-1.802094,119.697578,-488.943085,175.549301
13095,0,-0.057131,-0.057494,-1.82723,119.215988,-489.015167,175.156281
13096,0,-0.069028,-0.075086,-1.801692,119.813423,-489.374146,175.55069
13097,0,-0.070025,-0.075223,-1.801177,119.861694,-489.598297,175.55867
13098,0,-0.071113,-0.07462,-1.800963,119.872795,-489.848297,175.546631
13099,0,-0.071563,-0.074369,-1.800654,119.922203,-490.144318,175.540619
13100,0,-0.071379,-0.073123,-1.800795,119.961227,-490.428467,175.529144
13101,0,-0.072714,-0.072737,-1.800536,119.988731,-490.668243,175.526962
13102,0,-0.073575,-0.07274,-1.800013,120.019798,-490.934784,175.532425
13103,0,-0.073862,-0.071901,-1.800664,120.016693,-491.25354,175.520599
13104,0,-0.073026,-0.071326,-1.800553,120.000366,-491.601898,175.499832
13105,0,-0.07289,-0.070512,-1.800758,120.007416,-491.926208,175.485031
13106,0,-0.062533,-0.052636,-1.826579,119.481606,-492.08139,175.089981
13107,0,-0.061642,-0.052531,-1.825582,119.478889,-492.404877,175.082718
13108,0,-0.071193,-0.068171,-1.800899,119.968887,-492.909454,175.454254
13109,0,-0.070568,-0.067921,-1.801469,119.904243,-493.241028,175.44664
13110,0,-0.069204,-0.066741,-1.801455,119.862732,-493.550659,175.426407
13111,0,-0.068132,-0.067394,-1.80126,119.827927,-493.85141,175.412613
13112,0,-0.06626,-0.067194,-1.802168,119.789734,-494.165649,175.402206
13113,0,-0.065353,-0.066606,-1.802102,119.749138,-494.511871,175.388458
13114,0,-0.063567,-0.066979,-1.80183,119.675865,-494.861755,175.371933
13115,0,-0.061717,-0.067037,-1.802211,119.585098,-495.176941,175.362579
13116,0,-0.061215,-0.066854,-1.802363,119.52964,-495.472839,175.357376
13117,0,-0.059753,-0.066615,-1.801714,119.505508,-495.777618,175.32753
13118,0,-0.058292,-0.065904,-1.80133,119.446648,-496.098846,175.313705
13119,0,-0.056737,-0.065827,-1.801311,119.367577,-496.414886,175.300278
13120,0,-0.044088,-0.048812,-1.826217,118.767288,-496.545746,174.903183
13121,0,-0.043615,-0.049512,-1.82599,118.679436,-496.778625,174.890305
13122,0,-0.043382,-0.049645,-1.825699,118.616615,-497.061249,174.875687
13123,0,-0.052589,-0.06787,-1.800715,119.109512,-497.552307,175.266663
13124,0,-0.0516,-0.067397,-1.799983,119.081642,-497.858276,175.268021
13125,0,-0.050506,-0.06847,-1.799863,119.013344,-498.113312,175.264725
13126,0,-0.049609,-0.069746,-1.799483,118.956787,-498.355743,175.290955
13127,0,-0.03782,-0.051901,-1.824855,118.370697,-498.472656,174.899185
13128,0,-0.037743,-0.051847,-1.824643,118.347054,-498.75708,174.899902
13129,0,-0.048914,-0.06933,-1.79868,118.844841,-499.185394,175.303391
13130,0,-0.048168,-0.070067,-1.798864,118.810638,-499.424072,175.301666
13131,0,-0.049503,-0.071561,-1.798977,118.774139,-499.621033,175.319672
13132,0,-0.049341,-0.07317,-1.799378,118.751259,-499.817963,175.351089
13133,0,-0.049163,-0.073577,-1.799709,118.759521,-500.087433,175.345657
13134,0,-0.049231,-0.073932,-1.799643,118.772362,-500.356262,175.341705
13135,0,-0.050578,-0.07448,-1.799572,118.798363,-500.563385,175.366959
13136,0,-0.051819,-0.07607,-1.799975,118.804436,-500.721039,175.393066
13137,0,-0.052903,-0.076616,-1.800729,118.796432,-500.894135,175.406097
13138,0,-0.053484,-0.077018,-1.800689,118.817612,-501.115448,175.417587
13139,0,-0.054791,-0.076839,-1.801634,118.841118,-501.341339,175.416672
13140,0,-0.056292,-0.076525,-1.800919,118.901047,-501.535706,175.416473
13141,0,-0.057951,-0.078038,-1.801208,118.94043,-501.659088,175.434814
13142,0,-0.060311,-0.079245,-1.800696,118.967964,-501.793152,175.445877
13143,0,-0.061963,-0.07934,-1.800655,119.025879,-501.993896,175.451553
13144,0,-0.062689,-0.079362,-1.800768,119.095093,-502.235107,175.447296
13145,0,-0.063782,-0.079955,-1.800921,119.141129,-502.472046,175.432526
13146,0,-0.066048,-0.081181,-1.800221,119.228134,-502.632019,175.460449
13147,0,-0.067965,-0.081277,-1.800833,119.293694,-502.795807,175.467514
13148,0,-0.069475,-0.081318,-1.801253,119.34919,-502.986481,175.478333
13149,0,-0.07024,-0.080975,-1.80125,119.40519,-503.22818,175.465622
13150,0,-0.07089,-0.080426,-1.800486,119.471329,-503.480255,175.451553
13151,0,-0.073185,-0.080565,-1.799889,119.557129,-503.673431,175.46608
13152,0,-0.064378,-0.06334,-1.825376,119.065819,-503.748596,175.083511
13153,0,-0.065139,-0.063851,-1.824368,119.127579,-504.029938,175.079971
13154,0,-0.065337,-0.062984,-1.825004,119.172691,-504.322174,175.063934
13155,0,-0.065433,-0.063717,-1.824886,119.243057,-504.612457,175.052032
13156,0,-0.066187,-0.063311,-1.824612,119.292351,-504.8927,175.049835
13157,0,-0.066411,-0.06282,-1.824676,119.33432,-505.171173,175.054764
13158,0,-0.066578,-0.061676,-1.824523,119.358658,-505.484985,175.040466
13159,0,-0.07686,-0.077424,-1.799398,119.929573,-505.961823,175.43457
13160,0,-0.076275,-0.076944,-1.79966,119.960091,-506.282928,175.427765
13161,0,-0.075581,-0.076815,-1.799873,119.967125,-506.570709,175.419357
13162,0,-0.076041,-0.07649,-1.799965,119.995422,-506.889465,175.417068
13163,0,-0.065323,-0.058491,-1.825366,119.475891,-507.107147,175.020966
13164,0,-0.063601,-0.057687,-1.826319,119.447258,-507.485321,174.998596
13165,0,-0.072971,-0.074268,-1.800494,119.959488,-507.998535,175.379959
13166,0,-0.071504,-0.074065,-1.800968,119.961029,-508.326782,175.37854
13167,0,-0.071089,-0.073283,-1.800303,119.950066,-508.622955,175.384995
13168,0,-0.070506,-0.072707,-1.800937,119.929085,-508.938446,175.388046
13169,0,-0.069229,-0.072263,-1.800454,119.877365,-509.307434,175.376266
13170,0,-0.056181,-0.055151,-1.825616,119.277771,-509.518372,174.962616
13171,0,-0.065588,-0.07379,-1.800163,119.787857,-509.982178,175.366455
13172,0,-0.064613,-0.073917,-1.800474,119.748108,-510.279968,175.366364
13173,0,-0.063715,-0.074106,-1.800092,119.708572,-510.598053,175.360733
13174,0,-0.061988,-0.073772,-1.800189,119.677322,-510.895203,175.358658
13175,0,-0.060887,-0.073236,-1.800137,119.650749,-511.192963,175.354568
13176,0,-0.059471,-0.074184,-1.799627,119.613121,-511.478119,175.358047
13177,0,-0.047969,-0.056663,-1.825411,119.020622,-511.609192,174.962448
13178,0,-0.047178,-0.057126,-1.824398,118.974525,-511.872955,174.969376
